Date,BLUJ.J,FDS.N,MORN.OQ,MSCI.N,IHS.N^G16,AXP.N,COF.N,DFS.N,029780.KS,CAB.AX,CIEL3.SA,4819.T,EEFT.OQ,FIS.N,GPN.N,GDOT.N,HPY.N^D16,MA.N,UEPS.OQ,RDCD3.SA^J12,TSS.N,V.N,WEX.N,WDIG.DE,FISV.OQ,8076.TWO,INGC.PA,6588.T,PAY.N,ZBRA.OQ,JKHY.OQ,TEMN.S,EPAY.OQ,VOCS.O^F14,4307.T,TCS.BO,EBIX.OQ,SLH.N^C16,ADVS.O^G15,SIM.CO,SSNC.OQ,DH.TO,DST.N,FICO.N,MSY.L^F12,ACIW.OQ,SONE.O^B12,MOVE.O^K14,RMV.L,SLGC.PA^D11,IRE.AX,ORC.ST^C12,MONY.L,FLT.N,3769.T,NTSP.O^G13,FDSA.L,MONI.L,ZG.OQ,RATE.N,ENV.N,CASS.OQ,MPLU3.SA,FITE.BO,WING.DE,GWRE.N,AWAY.O^L15,SPNS.OQ,LXFT.N,TRI.TO,8570.T,8253.T,EVTC.N,PAYS.L,VNTV.N,6287.T,6206.TW,XRO.NZ,TIG.L^K15,ELLI.N,035600.KQ,2120.T,TRLA.N^B15,POLA.BO,8018.HK,PAYP.L,WLN.PA,8519.T,TREE.OQ,KTC.BK,SYF.N,HAWK.OQ,HAWKB.O^E15,EDEN.PA,0327.HK,QTWO.N,BNFT.OQ,SLVX.SI,IPP.AX^B16,ZPG.L,8325.HK,046440.KQ,036800.KQ,YDLE.O^K15,CASH.OQ,WPG.L,EQN.L,FDC.N,LEJU.N,SQ.N,025770.KQ,060250.KQ,PYPL.OQ,034310.KS,DAL.MI,3611.TWO,8114.TW,BKFS.N,MYO.AX,GFTG.DE,SFUN.N,Z.OQ,GTO.AS,WK.N,2428.T,INFO.OQ,XTLY.N,TBBK.OQ,QIWI.OQ,FSMARTm.BK,NXGN.L,USDKRW WMCO Curncy,AUDUSD WMCO Curncy,USDBRL WMCO Curncy,USDJPY WMCO Curncy,EURUSD WMCO Curncy,USDTWD WMCO Curncy,USDCHF WMCO Curncy,USDINR WMCO Curncy,USDDKK WMCO Curncy,USDCAD WMCO Curncy,GBPUSD WMCO Curncy,USDSEK WMCO Curncy,NZDUSD WMCO Curncy,USDHKD WMCO Curncy,USDTHB WMCO Curncy,USDSGD WMCO Curncy,USDZAR WMCO Curncy,USDUSD WMCO Curncy
23-Mar-12,680,98.62,61.15,37.2,92.86,57.25,55.74,33.83,41250,6.04,59,210400,19.64,32.96,52.62,26.55,29.89,424.01,9.19,35.69,22.77,118.78,65.43,14.415,69.26,46.2,35.59,333,50.67,40.55,33.93,15.6,28.5,12.91,2044,1184.7,23.4,46.26,25.15,990,23.1,18.57,54.85,43.39,357,40.33,,9.77,1430,,6.95,,127.5,39.41,332500,7.92,1666,35,33.28,23.43,12.67,40.6,36.78,733.05,38.535,32.89,25,3.4,,29.57,1283,1719,,63,19.7,1218,74.9,3.63,20,10.7,6900,405,,170.15,,604.5,,355,7.4,20.6,,,,22.1,1.33,,,0.355,1.25,,0.56,5190,5550,,20.25,,,,,,3555,9110,,51500,7.1,107.5,57.6,,,3.185,18.81,,47.8,,71000,,,,,,,1135.35,1.0457,1.8161,82.35,1.3263,29.576,0.9086,51.175,5.6061,0.9983,1.5864,6.7415,0.8175,7.7679,30.712,1.2626,7.719,1
26-Mar-12,690,100.19,62.21,37.66,94.01,58.66,57.15,33.83,41250,5.84,60.33,204000,20.08,33.35,53.48,26.47,30.09,435.68,9.22,35.9,23.18,120.06,64.2,14.675,69.96,45.6,36.675,332,52.03,41.46,34.52,16.1,28.84,13.48,2026,1163.8,23.99,46.89,25.68,1006,23.21,18.89,55.15,44.04,359,41.62,,9.79,1438,,6.97,,128.9,39.73,329500,8.1,1684,34.25,33.79,23.53,12.74,41.21,37,696.1,38.85,35.37,25.52,3.4,,29.83,1282,1698,,63.5,20.25,1235,74.4,3.58,20,10.46,6800,398,,163.65,,596.5,,342,7.55,20.3,,,,22.26,1.33,,,0.355,1.27,,0.56,5390,5600,,20.41,,,,,,3505,9190,,51800,7.1,106.5,58.3,,,3.1,19.21,,47.94,,70800,,,,,,,1141.53,1.0523,1.8144,82.83,1.3326,29.618,0.9043,51.33,5.5796,0.9915,1.5936,6.6834,0.822,7.7683,30.718,1.2587,7.5931,1
27-Mar-12,689,99.81,62.15,37.37,94.17,58.22,56.88,33.81,40850,5.89,60.9,205400,20.37,33.15,53.27,26.62,30.05,430.66,9,35.75,23.01,119.81,64.83,14.58,69.7,45,36.78,330,52.06,41.6,34.52,16.2,28.49,13.16,2057,1172.5,23.87,47.11,25.75,995,23.24,18.8,54.85,43.6,357.1,41.56,,9.6,1440,,6.97,,130,39.9,333000,8.18,1659,36.25,33.43,24.72,12.63,41.28,37.09,685.35,39.44,35,25.54,3.6,,29.49,1332,1754,,64.5,20.35,1241,74.8,3.75,20.25,10.6,7030,393,,164.5,,607.5,,347,7.48,20.7,,,,22.385,1.35,,,0.355,1.27,,0.56,5120,5700,,20.44,,,,,,3465,9210,,52100,7.04,104,58.2,,,3.107,19.26,,48.125,,70400,,,,,,,1134.25,1.0485,1.8133,83.14,1.3322,29.574,0.905,50.765,5.5815,0.9927,1.5967,6.6856,0.8211,7.7655,30.71,1.2563,7.5944,1
28-Mar-12,690,99.05,62.31,37.06,94.84,59.06,56.98,33.16,40000,5.9,61.18,207200,20.77,33.05,52.57,26.88,30.17,427.52,9.11,35.55,22.85,119.35,64.34,14.3,69.49,44.5,36.82,329,50.5,41.64,34.43,16,28.495,13.23,2028,1163.15,23.1,46.91,25.47,1005,23.48,18.45,54.56,42.94,357.2,40.58,,9.63,1446,,6.99,,126.7,39.63,326000,8.13,1639,38,33.52,25.05,12.68,41.11,37,671.7,38.79,32.7,25.44,3.5,,29.35,1316,1736,,63.5,20.05,1220,74.6,3.9,20.25,10.4,6830,380,,161.75,,617.5,,355,7.46,20.4,,,,21.96,1.35,,,0.355,1.25,,0.56,5060,5710,,20.42,,,,,,3430,8700,,51900,7.005,103,58,,,3.11,19.25,,48.81,,70800,,,,,,,1135.38,1.0376,1.8188,82.89,1.3289,29.551,0.9071,50.835,5.5963,0.9966,1.585,6.6818,0.8178,7.7635,30.8,1.2577,7.6884,1
29-Mar-12,694,98.34,62.52,37.13,93.14,57.89,56.43,32.95,39450,6,61,216900,20.75,33.05,52.23,26.73,29.98,428.22,9.16,35.4,22.91,119,64.86,14.005,69.59,41.4,36.28,330,51.77,41.52,34.22,16.05,28.19,13.36,2056,1143.25,23.43,46.32,25.83,1000,23.27,18.46,54.31,43.36,357,40.62,,9.75,1431,,7.02,,125.8,39.53,328000,7.84,1618,37.75,34.15,24.9,12.72,41.4,37.5,672.8,37.56,31.93,25.25,,,28.94,1320,1718,,64.5,20,1156,71.1,3.95,20.25,10.3,6710,389,,159.2,,608.5,,354,7.39,19.7,,,,22.01,1.28,,,0.355,1.3,,0.56,4960,5620,,20.26,,,,,,3420,8620,,51800,7.015,99.5,56.1,,,3.05,18.07,,48.4,,70700,,,,,,,1136.9,1.0326,1.8345,82.255,1.3277,29.558,0.9073,51.335,5.602,0.9991,1.591,6.6692,0.8137,7.7644,30.89,1.2594,7.7526,1
30-Mar-12,687,99.04,63.05,36.81,93.65,57.86,55.74,33.34,39450,6.03,61.89,216500,20.89,33.12,47.47,26.52,28.84,420.54,9.04,35.45,23.07,118,64.73,14.275,69.39,41.4,36.305,328,51.87,41.18,34.12,16.7,27.94,13.25,2053,1167.85,23.16,45.89,25.6,975,23.33,18.5,54.23,43.9,358,40.27,,9.71,1452,,7,,126.9,38.77,339500,7.76,1655,38.5,35.59,24.75,12.52,39.95,37.6,684.55,36.89,30.78,25.33,3.52,,28.84,1302,1675,,64,19.63,1165,72.4,4.02,20,11.16,6700,382,,163.9,,622,,351,7.6,19.6,,,,22.56,1.32,,,0.35,1.3,,0.56,4930,5690,,21,,,,,,3540,8820,,51700,7.025,101,56.5,,,3.098,18.92,,49.49,,70900,,,,,,,1133.05,1.0359,1.8243,82.295,1.3317,29.514,0.9039,50.945,5.5865,0.9994,1.5978,6.6354,0.8195,7.764,30.848,1.2573,7.6746,1
2-Apr-12,692,100.24,62.81,37.3,94.34,58.01,56.36,33.7,39500,6.11,63.6,211300,21.28,33.57,45.74,26.91,29.8,432.05,9.18,35.62,23.24,118.98,65.17,14.385,70.41,41,37.2,322,53.33,41.43,34.36,17.2,28.18,13.27,2057,1191.35,23.46,45.94,25.19,1002,23.64,18.75,54.4,44.34,349,40.51,,9.82,1462,,6.97,,127.8,38.96,339000,7.7,1647,37.25,37.02,24.92,12.98,40.3,38.22,701.05,37.02,30,23.84,3.55,,29.13,1333,1737,,64.75,19.75,1187,71.4,3.84,20,10.91,7090,386,,166.4,,639.5,,372,7.39,20,,,,22.99,1.33,,,0.355,1.3,,0.56,5040,5820,,21.01,,,,,,3540,9100,,51500,7.075,100.5,55.8,,,3.089,19.18,,50.73,,71500,,,,,,,1127.9,1.0403,1.8312,82.04,1.3301,29.495,0.9051,50.945,5.5939,0.9934,1.6014,6.6123,0.8219,7.7653,30.803,1.2543,7.6462,1
3-Apr-12,691,100.24,62.89,37.74,94.64,58.39,56.34,33.51,41000,6.2,63.12,209300,21,33.23,46.9,26.75,29.77,438.02,9.06,35.45,23.12,120.36,65.51,14.25,70.22,38.5,37.255,313,51.97,41.2,34.17,17.1,27.88,13.1,2020,1178.95,23.55,45.96,25.19,1045,23.25,18.75,54.16,43.05,348.5,40.57,,9.61,1449,,7.01,,126.1,39.22,331500,7.48,1639,35.5,38.2,24.54,12.51,39.9,38.23,709.9,37.215,28.02,23.54,3.51,,28.81,1331,1733,,68.5,19.85,1177,70,4,20,10.94,6950,388,,166.8,,634.5,,376,7.63,19.7,,,,22.83,1.35,,,0.35,1.3,,0.56,4830,5790,,21.36,,,,,,3500,8730,,51600,7.09,98.1,55,,,3.095,19.19,,50.73,,71500,,,,,,,1121.85,1.038,1.8214,82.255,1.3339,29.465,0.9022,50.69,5.578,0.9895,1.597,6.5919,0.8248,7.7645,30.827,1.2512,7.6861,1
4-Apr-12,690,99.25,62.38,37.02,93.32,57.37,55.39,33,39600,6.2,64.49,208700,20.66,32.54,46.19,26.07,29.45,430.94,9.01,35.95,22.65,118.98,64.35,13.905,69.21,,36.01,313,50.01,40.61,33.78,16.4,27.05,13.04,1980,1178.35,23.07,45.54,24.95,1019,22.875,18.75,54.27,42.45,348.5,40.03,,9.26,1419,,7,,126.8,39.18,324500,7.25,1575,35.25,37.67,24.33,12.43,39.01,38.2,701.1,35.74,29.23,23.34,3.59,,28.37,1319,1717,,69.5,19.86,1164,,3.94,20,10.99,7250,381,,164.95,,670,,343,7.69,19.4,,,,21.97,,,,0.355,1.3,,,4775,5670,,21.61,,,,,,3455,8450,,51300,6.965,,,,,3.05,18.36,,50.23,,71400,,,,,,,1129.5,1.0254,1.8336,82.46,1.3117,29.465,0.9174,51.075,5.672,0.9971,1.5874,6.7181,0.8138,7.7653,31.047,1.2593,7.8286,1
5-Apr-12,692,99.52,61.89,37.12,94.72,58.1,55.65,33.08,39300,6.05,65.1,205200,20.93,32.58,45.66,26.42,29.83,439.85,9.17,35.99,22.77,121.01,64.58,14.18,69.34,37.65,36.195,309,52.96,40.37,33.83,16,27.07,12.78,1965,,23,46.56,25,,23.06,18.7,54.33,42.31,348.2,39.92,,9.38,1414,,6.79,,126.4,39.25,324500,7.41,1567,36,37.08,23.25,12.6,39,38.5,,35.44,30.65,23.92,3.6,,28.02,1296,1678,,71.5,19.79,1168,68.8,3.8,20,11,7050,372,,,,655,,337,7.57,19,,,,22.07,1.44,,,0.355,,,0.56,4800,5610,,21.31,,,,,,3445,8240,,51600,6.9,95.9,53.9,,,3.02,18.16,,51.07,,71000,,,,,,,1127.27,1.031,1.8289,82.37,1.3063,29.5,0.9204,51.075,5.696,0.9915,1.5831,6.7467,0.8167,7.7653,31.015,1.259,7.8175,1
6-Apr-12,,,,,,,,,39000,,,209700,,,,,,,,,,,,,,39.8,,317,,,,,,,1953,,,,,,,,,,,,,,,,,,,,319500,,,,,,,,,,,,,,,,1316,1693,,,,1170,70.5,,,,6940,377,,,,,,360,,,,,,,,,,,,,,4775,5550,,,,,,,,3445,8330,,51300,,98.1,54.9,,,,,,,,71700,,,,,,,,,,,,,,,,,,,,,,,,1
9-Apr-12,,98,61.15,36.76,94.94,57.16,54.24,32.65,37000,,64.19,206500,20.27,32.21,45.45,25.89,29.15,439.29,9,35.26,22.54,119.5,64.05,,68.77,40.35,,313,53.07,39.81,33.23,,26.43,12.51,1931,1162.55,22.22,45.92,24.77,,22.69,18.65,53.75,41.91,,39.31,,9.03,,,,,,38.71,315000,7.07,,,38.55,22.9,12.3,38.5,38,702.7,,30.24,23.65,3.43,,27.78,1307,1664,,,20.34,1149,70.7,,,11.02,6460,374,,160.35,,,,355,7.5,,,,,,,,,0.35,,,,4435,5400,,21.29,,,,,,3250,7900,,51400,,94.3,54.2,,,,17.62,,,,74900,,,,,,,1138.3,1.0313,1.8263,81.39,1.307,29.549,0.9191,51.295,5.6927,0.9981,1.586,6.797,0.8221,7.7663,30.95,1.2622,7.8759,1
10-Apr-12,680,96.71,60.4,35.65,94.65,56.2,52.69,32.18,36900,5.96,64.4,203100,20.26,32.22,44.54,25.33,29,424.73,8.9,35.2,22.4,116.74,62.36,13.935,67.59,42.1,34.94,315,51.42,38.62,32.86,15.5,25.48,12.34,1930,1156.6,21.69,45,24.35,1007,22.73,18.11,53.32,40.98,348,38.6,,8.74,1403,,6.75,,126,37.86,310000,6.98,1524,35,37.22,22.37,11.99,38.02,38.24,706.45,34.2,27.67,23.6,3.5,,27.75,1313,1655,,68.5,19.99,1159,71.5,3.9,20,10.79,6170,373,,160.95,,647,,348,7.61,18,,,,22.5,1.45,,,,1.32,,0.59,4395,5310,,21.09,,,,,,3235,7530,,51300,6.895,95.6,54.6,,,3.05,17.61,,50.33,,73900,,,,,,,1139.65,1.0266,1.8343,80.91,1.3083,29.545,0.9189,51.365,5.6863,1.0027,1.5838,6.7977,0.814,7.7649,30.975,1.2632,8.0159,1
11-Apr-12,680,97.46,61.23,35.69,95.41,56.95,53.73,32.68,,5.84,64.5,203900,20.53,32.78,44.47,25.78,29.15,430.04,9,34.91,22.68,117.38,63.85,14.255,68.35,41.3,35.005,309,52.91,38.5,33.33,15.65,25.56,12.71,1906,1141.5,21.46,45.29,24.92,999,22.95,18.19,54.02,42.31,348.5,39.37,,9.11,1414,,6.5,,126.2,38.35,308500,7.26,1553,35.5,38.47,22.66,12.3,38.43,38.2,747.1,33.985,27.85,23.6,3.28,,28.32,1303,1632,,69.25,20.02,1135,72,3.9,20,11.27,,368,,159.35,,643.5,,340,7.78,17.7,,,,22.625,1.43,,,0.345,1.32,,0.59,,,,20.82,,,,,,,,,,6.71,96.4,55.1,,,3.1,18.27,,50.64,,71800,,,,,,,1139.65,1.0311,1.8273,80.995,1.312,29.544,0.9157,51.44,5.669,1.002,1.5905,6.7824,0.8195,7.7639,30.873,1.2579,7.9777,1
12-Apr-12,685,98.5,61.09,36.42,97.26,58.04,54.65,33.27,36750,6.1,65,202500,20.88,32.89,45.45,25.97,29.45,433.98,8.97,35.15,22.92,121.02,64.33,14.485,69.11,41.05,36.345,312,54.45,38.67,33.52,16.1,26.32,13,1906,1131.4,21.74,45.75,25.34,1007,23.12,18.65,54.65,42.44,349.6,39.9,,9.22,1463,,6.58,,126,38.7,309500,7.19,1588,35,38.05,22.99,12.51,39.64,38.4,774.85,34.435,28.45,24.47,3.31,,28.38,1316,1625,,69,20.26,1135,72.1,3.88,20.25,12,6200,366,,156.85,,649,,352,7.6,17.8,,,,23.26,1.44,,,0.345,1.3,,0.5,4270,5180,,20.53,,,,,,3260,7680,,51400,6.72,96.2,55,,,3.1,18.42,,50.98,,73600,,,,,,,1140.65,1.0433,1.8264,80.9,1.3175,29.531,0.9126,51.475,5.6463,0.9965,1.5953,6.7467,0.8269,7.7647,30.776,1.253,7.901,1
13-Apr-12,685,98.78,60.99,35.71,97.36,57.28,53.47,32.89,37850,6.2,65,205400,20.43,32.48,44.72,25.22,29.27,440.46,8.89,33.1,22.64,123.16,63.14,14.35,68.5,42,37.07,308,54.4,38.07,32.94,15.95,25.47,12.72,1904,1069.55,21.56,45.44,24.98,990,22.6,18.54,53.91,42.02,348.9,39.13,,9.1,1447,,6.79,,128.7,38.55,308500,7.03,1585,36.25,37.04,23.29,12.02,38.22,38.2,743.2,34.195,27.98,24.08,,,28.25,1365,1663,,70.5,20,1158,72.7,3.89,20.5,11.65,6390,367,,150.6,,641,,327,7.62,,,,,23.235,1.44,,,0.35,1.3,,0.5,4470,5270,,,,,,,,3380,8100,,51600,6.9,98,55.7,,,3.053,18.45,,51.27,,73900,,,,,,,1134.9,1.0369,1.8382,80.975,1.3083,29.517,0.9191,51.43,5.6859,0.9974,1.5885,6.7866,0.8247,7.7608,30.757,1.2474,7.9392,1
16-Apr-12,685,98.65,60.89,35.78,97.33,57.83,53.28,32.52,37800,6.2,61.85,204100,20.55,32.85,44.71,25.02,29.56,432.66,8.94,33,22.82,120.83,63.15,14.3,68.74,41.95,36.68,306,53.07,38.1,32.97,15.4,25.28,12.54,1894,1070.05,21.32,45.04,25.27,988,22.75,18.36,54.04,42.16,348.4,39.14,,9.14,1466,,6.77,,134.5,38.08,309500,6.97,1590,36,34.82,23.19,12.31,40.01,38.36,743.75,33.74,27.09,24.02,,,28.47,1336,1616,,70.75,19.95,1148,71.8,3.8,20.75,12.06,6350,370,,154.25,,647,,306,7.69,,,,,23.24,1.35,,,0.345,1.3,,0.45,4415,5400,,20.28,,,,,,3390,7930,,51100,7.055,98,55.4,,,3.09,18.04,,51.69,,74000,,,,,,,1138.6,1.0349,1.8366,80.38,1.3062,29.518,0.9202,51.675,5.695,1.0015,1.5842,6.8022,0.8191,7.7583,30.79,1.2499,7.9689,1
17-Apr-12,690,101.6,61.42,36.29,98.72,58.18,54.02,32.83,37750,6.17,61.85,213500,20.86,33.3,45.39,26.06,30.05,438.43,8.9,32.55,23.21,122.08,64.46,14.265,70.03,39.45,37.63,327,54.39,39.12,33.63,15.35,25.25,12.8,1897,1090.55,22.06,45.88,25.86,1015,22.92,18.51,54.86,42.85,349,39.91,,9.15,1499,,6.69,,135.7,39.12,309500,7.03,1560,35.75,35.66,23.51,12.63,40.36,39.85,756.3,30.36,28.49,24.47,3.45,,28.65,1334,1607,,70.25,20.02,1163,71.2,3.75,20.75,11.89,6400,368,,154.65,,650,,310,7.91,17.8,,,,23.265,1.34,,,0.345,,,0.45,4430,5440,,20.25,,,,,,3340,7720,,51300,7.25,96,54.8,,,3.092,18.53,,53.78,,75000,,,,,,,1140.65,1.0398,1.8435,80.77,1.3141,29.517,0.9145,51.565,5.6611,0.9876,1.5927,6.7614,0.8216,7.7599,30.825,1.2486,7.8025,1
18-Apr-12,676,101.56,61.42,35.71,99.01,58.04,54.26,32.65,37750,6.22,60.8,213900,20.49,33.41,44.84,25.98,29.73,436.7,8.77,32.43,23.12,121.78,63.68,14.245,69.22,38.65,36.725,352,54.23,38,33.56,15.05,25.12,12.53,1924,1096.8,22.19,45.13,25.7,1026,22.75,18.78,54.58,42.39,349.3,40.14,,8.96,1519,,6.8,,134.4,38.67,308500,7.07,1530,36.25,35.83,23.54,12.23,39.65,39.9,751.8,29.85,29.14,24.33,3.38,,28.28,1361,1665,,71.25,19.93,1170,71.1,3.78,20.75,12.1,6820,368,,157.05,,650,,316,7.83,17.9,,,,23.17,1.3,,,0.345,1.3,,0.45,4500,5390,,,,,,,,3320,7920,,51200,7.36,96,54.5,,,3.09,18.2,,53.39,,75000,,,,,,,1137.25,1.0382,1.8668,81.31,1.3123,29.523,0.9161,51.725,5.6684,0.9887,1.603,6.7456,0.8188,7.7606,30.842,1.2501,7.8106,1
19-Apr-12,666,103.78,61.92,35.5,99.37,57.57,53.93,32.77,37350,6.23,60.94,215100,20.29,33.1,45.19,26.3,29.51,436.82,8.92,32.15,23.29,121.19,62.52,13.94,68.73,38.4,36.87,349,54.11,37.46,33.1,15,24.97,12.48,1920,1102.2,21.29,45.13,25.79,1025,22.77,18.8,54.61,41.61,348.6,39.6,,8.86,1517,,6.75,,134,38.49,306000,7.14,1522,37,34.93,23.81,12.44,39.01,40.64,743.25,28.305,28.65,24.13,3.53,,28.27,1358,1658,,70.25,19.71,1132,73,3.85,20.5,12,6750,369,,157.55,,654,,314,7.92,18,,,,23.505,1.31,,,0.345,1.3,,0.45,4505,5260,,20.25,,,,,,3300,7790,,51300,7.37,96.4,54.9,,,3.056,18.01,,52.42,,74300,,,,,,,1138.15,1.0339,1.8881,81.545,1.3143,29.497,0.9145,51.995,5.6599,0.993,1.6062,6.7218,0.8154,7.7626,30.88,1.2508,7.8427,1
20-Apr-12,670,103.69,62.71,35.42,100.88,57.45,53.85,32.93,37900,6.33,59.65,218000,20.84,33.07,45.45,26.67,29.74,440.44,8.9,32.38,23.39,121.01,62.55,13.785,68.92,36.7,38.175,344,53.27,37.95,33.38,14.55,24.4,12.5,1939,1089.4,21.1,44.68,26.02,1025,23.32,18.9,54.64,42.42,349.9,39.87,,8.78,1514,,6.75,,132.3,38.62,313500,7.19,1543,36.75,35.06,23.36,12.75,39.53,41.52,733.8,29.56,27.15,24.06,3.49,,28.65,1381,1681,,70.25,20.02,1182,71.9,3.9,20.5,12.2,6530,371,,154.55,,645,,336,7.68,18.1,,,,23.405,1.35,,,0.345,1.28,,0.45,4395,5160,,20.25,,,,,,3340,7640,,51200,7.305,95,54.1,,,3.15,18.19,,51.88,,76500,,,,,,,1139.5,1.0373,1.8798,81.605,1.3208,29.499,0.9097,52.095,5.632,0.9909,1.6116,6.6961,0.8176,7.7619,30.895,1.2483,7.7977,1
23-Apr-12,665,102.28,62.22,35.14,99.68,57.32,54.08,32.77,38850,6.31,51.6,213900,20.85,32.87,44.72,26.25,29.31,430.26,8.9,32.38,23.1,118.1,61.54,13.465,69,35.7,36.84,342,52.39,37.3,33.16,13.65,24.07,12.55,1903,1059.25,20.245,44.5,25.73,1015,23.11,18.83,54.2,41.74,348.1,38.57,,8.47,1492,,6.74,,128.9,38.63,308500,7.11,1506,36,35.16,22.94,12.49,38.86,40.02,726.2,28.36,26.41,23.93,3.46,,28.2,1403,1689,,70.75,20.37,1182,72.3,3.9,20.5,12.01,6340,387,,150.7,,628.5,,358,7.67,17.9,,,,23.165,1.33,,,0.345,,,0.45,4395,5150,,20.25,,,,,,3305,7590,,51500,7.135,94,53.2,,,3.15,17.65,,52.09,,77000,,,,,,,1139.4,1.0292,1.8898,81.075,1.3124,29.506,0.9159,52.54,5.6686,0.9949,1.6095,6.7763,0.8108,7.7611,31.01,1.2497,7.8637,1
24-Apr-12,660,101.8,62.63,35.59,99.18,57.63,54.36,32.78,38850,6.34,51.48,212000,21.2,32.63,44.74,25.72,29.4,430.3,8.83,32.3,23.2,118.93,61.88,13.635,69.05,36.2,37.62,340,53.04,37.18,33.16,14.2,23.7,12.42,1884,1195.25,20.33,44.49,25.9,1000,23.42,18.75,54.13,41.67,348.9,38.26,,8.69,1507,,6.69,,128.6,39.07,306000,7.22,1531,36,34.68,23.02,12.6,39.32,40.17,718.9,28.465,25.33,25.1,3.55,,28.6,1399,1647,,71,20.49,1190,71.3,3.9,20.5,12.7,6270,382,,141.2,,636,,359,7.69,17.9,,,,23.495,1.3,,,0.35,1.3,,0.45,4320,5120,,,,,,,,3220,7400,,51800,7.34,93.6,52.6,,,3.067,18.26,,53.2,,76000,,,,,,,1140.85,1.0307,1.878,81.15,1.3203,29.501,0.9101,52.77,5.6352,0.9884,1.6149,6.7368,0.8135,7.761,30.923,1.2461,7.7905,1
25-Apr-12,675,103.48,63.28,36.09,100.76,58.91,54.92,33.54,38200,,51.95,216000,21.22,33.07,45.56,25.79,30.28,445.06,8.85,32.1,23.43,121.79,63.73,14.125,69.32,37.2,38.52,336,54.4,37.87,33.8,16.85,24.1,12.84,1907,1172.3,20.69,45.21,26.84,1000,23.81,18.81,54.98,43.05,348.7,39.25,,8.64,1505,,,,129.9,40.07,305000,7.45,1479,36,33.45,23.36,12.62,40.11,40.26,704.75,28.97,26.19,25.12,3.56,,28.74,1434,1685,,71,20.96,1186,72.1,,20.625,13.12,6330,390,,140.85,,645,,372,7.88,19.1,,,,23.62,1.3,,,0.345,,,0.45,4290,5310,,20.41,,,,,,3225,7210,,51100,7.385,94.2,54.7,,,3.08,18.22,,53.43,,77500,,,,,,,1141.25,1.0331,1.8805,81.41,1.3184,29.488,0.9117,52.605,5.643,0.9852,1.6113,6.7402,0.813,7.7598,30.94,1.2448,7.7915,1
26-Apr-12,675,103.97,58.55,36.81,101.31,59.59,54.84,33.88,37150,6.43,55.62,213800,20.99,33.63,46.55,26.42,30.5,453.98,8.84,32.05,23.69,123.19,64.64,14.01,70.07,36.6,39.615,337,53.86,37.16,34.16,16.5,24.02,13.24,1905,1192,20.99,45.92,27.07,1000,24.24,18.96,55.59,43.31,348.3,39.54,,8.7,1510,,6.61,,129.8,40,304000,7.65,1495,35.75,32.74,23.56,12.6,40.82,39.99,685.5,28.88,26.14,25.93,,,29.07,1434,1700,,70.5,21.65,1159,72,4.03,21,13.17,6250,392,,136.5,,652,,361,7.98,19,,,,23.865,1.32,,,0.345,1.28,,0.45,4230,5290,,,,,,,,3055,7350,,50500,7.3,93.8,55.3,,,3.05,19.1,,55.6,,79500,,,,,,,1136.3,1.0372,1.8894,80.79,1.323,29.381,0.9082,52.535,5.623,0.984,1.6186,6.7143,0.8133,7.7587,30.848,1.2412,7.7858,1
27-Apr-12,,104.61,58.53,36.83,101.81,60.17,56.06,34.09,36450,6.38,55.7,216200,21.51,33.89,46.72,26.29,30.86,457.58,8.89,32.37,23.77,123.52,65.08,14.07,70.67,36.35,39.17,324,54.44,37.65,34.34,17.1,24.44,13.16,1845,1205.45,21.05,45.57,27.16,1000,24.21,19,55.95,44.32,348.6,40,,8.8,1520,,6.63,,132.8,40.08,300000,7.67,1500,36,35.13,23.56,12.6,41.48,41.6,695,29.15,26.89,26.03,3.33,,29.27,1400,1724,,70.5,22.03,1139,71,4,20.75,12.9,5980,395,,131,,651.5,,360,7.84,18.9,,,,24.36,1.25,,,0.35,1.28,,0.45,4140,5370,,,,,,,,3055,7240,,51000,7.375,93,55.5,,,3.08,18.59,,55.45,,80000,,,,,,,1135.15,1.0441,1.8846,80.45,1.3259,29.302,0.9058,52.56,5.61,0.9809,1.6237,6.7224,0.8188,7.7594,30.74,1.2385,7.75,1
30-Apr-12,680,104.86,57.72,36.59,101.07,60.21,55.48,33.9,34700,6.4,57.2,,21.63,33.67,46.43,26.39,30.47,452.27,8.8,32.1,23.52,122.98,63.82,14,70.29,37,39.74,,47.64,38.79,33.96,17,23.53,12.93,,1244.9,20.45,44.94,26.98,1000,23.77,18.94,55.98,42.9,348.7,39.86,,8.7,1541,,6.73,,133.3,39.55,,7.63,1550,35.75,34.87,23.42,12.51,40.95,41.3,685.35,29.29,27.22,26.05,3.35,,29.52,,,,72.875,22.52,,70.8,4.04,21.25,12.96,5650,,,131.15,,639.5,,,8,19.3,,,,24.13,1.27,,,0.35,1.28,,0.45,3985,5400,,21.07,,,,,,3275,7000,,50300,7.3,92.1,55.7,,,3.12,18.06,,56.29,,,,,,,,,1130.13,1.0411,1.8943,79.845,1.3236,29.209,0.9077,52.7,5.6206,0.988,1.6239,6.7234,0.8182,7.7578,30.755,1.2373,7.7502,1
